was_delayed,daily_rainfall,did_rain,Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport ,Scheduled Departure Time,event_id
False,1.946,False,US,05/12/2014,2135,N967UW,LGA,06:45,20191118194411371
False,1.011,False,US,08/12/2014,2109,N819AW,DCA,10:00,20191118194409773
False,2.596,False,US,04/14/2014,728,N963UW,PHL,17:30,20191118194405203
False,0.361,False,US,09/04/2014,2133,N946UW,LGA,06:00,20191118194415430
False,1.105,True,US,12/02/2014,2127,N755US,DCA,19:00,20191118194412462
False,0.971,True,US,03/28/2014,2141,N956UW,LGA,09:00,20191118194409033
True,0.418,True,US,07/28/2014,2161,N948UW,LGA,19:00,20191118194418256
False,0.405,False,US,09/11/2014,653,N602AW,PHX,13:15,20191118194415754
False,1.482,False,US,01/08/2014,2030,N750UW,PHL,11:30,20191118194403320
False,2.975,True,US,06/26/2014,1700,N509AY,CLT,11:10,20191118194414979
False,2.022,False,US,10/25/2014,672,N189UW,PHL,07:30,20191118194402728
False,2.996,False,US,07/11/2014,1938,N747UW,CLT,17:05,20191118194417338
False,2.371,True,US,10/03/2014,2131,N810AW,DCA,21:00,20191118194401595
True,0.643,True,US,10/16/2014,2157,N965UW,LGA,17:00,20191118194402288
False,0.002,False,US,11/15/2014,669,N815AW,PHL,09:30,20191118194406845
False,2.316,False,US,03/03/2014,2125, ,DCA,17:00,20191118194407663
False,1.205,False,US,07/08/2014,445,N172US,CLT,06:10,20191118194417127
False,2.25,False,US,07/21/2014,2159,N956UW,LGA,18:00,20191118194417878
False,2.71,True,US,11/17/2014,2121,N750UW,DCA,16:00,20191118194406944
False,0.427,True,US,05/30/2014,2012,N958UW,PHL,08:30,20191118194412302
False,2.057,False,US,08/20/2014,714,N947UW,PHL,15:30,20191118194410180
False,2.043,True,US,02/05/2014,2111, ,DCA,10:00,20191118194400207
False,2.016,False,US,02/22/2014,2059,N563UW,CLT,11:05,20191118194401083
False,0.907,False,US,01/08/2014,1799,N162UW,CLT,14:35,20191118194403311
False,2.859,True,US,03/20/2014,2119,N757UW,DCA,15:00,20191118194408588
False,0.464,False,US,09/26/2014,2137,N946UW,LGA,07:00,20191118194416592
False,0.571,True,US,12/23/2014,2131,N956UW,DCA,21:00,20191118194413444
False,0.777,False,US,04/25/2014,2135,N947UW,LGA,06:45,20191118194405850
False,2.778,True,US,12/07/2014,2155,N965UW,LGA,16:00,20191118194412719
False,1.442,False,US,09/25/2014,2109,N802AW,DCA,10:00,20191118194416517
False,2.012,True,US,07/05/2014,2113,N957UW,DCA,12:00,20191118194417022
True,2.26,False,US,02/25/2014,2121,N744P ,DCA,15:00,20191118194401228
False,0.985,False,US,01/22/2014,2105, ,DCA,07:00,20191118194404019
False,1.575,True,US,08/06/2014,2157,N967UW,LGA,17:00,20191118194409482
False,1.472,True,US,06/10/2014,1701,N948UW,PHL,08:30,20191118194414105
False,2.955,False,US,08/14/2014,2107,N806AW,DCA,09:00,20191118194409895
True,1.936,True,US,06/10/2014,2127,N763US,DCA,19:00,20191118194414135
False,2.728,False,US,09/20/2014,835,N519UW,CLT,06:10,20191118194416245
False,1.813,False,US,08/24/2014,629,N155UW,PHX,16:30,20191118194410387
False,0.729,False,US,07/11/2014,2135,N955UW,LGA,06:45,20191118194417359
False,1.328,False,US,06/24/2014,2161,N956UW,LGA,19:00,20191118194414904
True,2.835,True,US,11/01/2014,1915,N722US,CLT,14:40,20191118194406121
True,2.187,True,US,02/21/2014,1892,N172US,CLT,11:05,20191118194401028
False,1.327,False,US,07/02/2014,2159, ,LGA,18:00,20191118194416909
False,1.886,False,US,10/17/2014,2113,N741UW,DCA,12:00,20191118194402327
False,2.24,False,US,07/09/2014,2103,N767UW,DCA,07:00,20191118194417219
False,2.242,False,US,10/21/2014,672,N150UW,PHL,07:30,20191118194402483
False,2.338,False,US,10/25/2014,1909,N733UW,PHL,05:30,20191118194402734
False,0.738,False,US,08/11/2014,2145,N949UW,LGA,11:00,20191118194409730
False,0.504,False,US,08/18/2014,2137,N950UW,LGA,07:00,20191118194410102
False,0.334,True,US,11/24/2014,2117,N825AW,DCA,14:00,20191118194407304
False,0.647,False,US,01/23/2014,538,N806AW,PHX,10:00,20191118194404049
False,0.22,False,US,06/25/2014,2125,N802AW,DCA,18:00,20191118194414947
False,1.015,True,US,08/07/2014,722,N961UW,PHL,18:30,20191118194409495
False,1.853,True,US,02/09/2014,1788,N536UW,CLT,19:15,20191118194400392
False,1.688,False,US,05/20/2014,1886,N957UW,PHL,20:30,20191118194411776
False,1.257,True,US,05/02/2014,2117,N753US,DCA,14:00,20191118194410867
False,1.05,False,US,10/20/2014,2137,N954UW,LGA,07:00,20191118194402466
False,2.177,False,US,02/25/2014,2115,N703UW,DCA,12:00,20191118194401225
False,0.459,True,US,06/26/2014,1819,N961UW,PHL,10:30,20191118194414987
False,0.651,False,US,02/10/2014,2131,N753US,DCA,20:00,20191118194400461
False,2.232,False,US,08/16/2014,738,N949UW,PHL,17:30,20191118194409993
False,2.579,False,US,05/14/2014,1886,N963UW,PHL,20:30,20191118194411465
False,0.648,False,US,09/25/2014,2145,N946UW,LGA,11:00,20191118194416535
False,0.612,False,US,08/25/2014,2119,N808AW,DCA,15:00,20191118194410461
False,0.606,True,US,12/01/2014,647,N677AW,PHX,06:05,20191118194412366
True,1.716,True,US,10/07/2014,2137,N948UW,LGA,07:00,20191118194401785
False,1.109,False,US,11/04/2014,1703,N955UW,PHL,13:30,20191118194406242
False,2.214,True,US,06/13/2014,2113,N839AW,DCA,12:00,20191118194414312
False,0.103,True,US,11/06/2014,647,N659AW,PHX,06:05,20191118194406356
False,2.563,True,US,07/28/2014,1909,N945UW,PHL,05:30,20191118194418220
False,1.636,False,US,08/08/2014,2123,N744P ,DCA,17:00,20191118194409589
False,0.863,True,US,10/02/2014,672,N547UW,PHL,07:30,20191118194401493
False,1.674,False,US,07/22/2014,2145,N951UW,LGA,11:00,20191118194417932
False,0.426,True,US,04/13/2014,773,N119US,PHL,08:30,20191118194405163
False,1.165,False,US,08/09/2014,535,N656AW,CLT,06:10,20191118194409612
False,2.522,True,US,06/13/2014,1886, ,PHL,20:30,20191118194414297
False,0.897,True,US,04/23/2014,1886,N954UW,PHL,20:30,20191118194405704
False,2.919,False,US,11/12/2014,2103,N833AW,DCA,07:00,20191118194406688
False,1.33,False,US,09/12/2014,1925,N575UW,CLT,06:10,20191118194415835
False,1.406,False,US,07/31/2014,1909,N956UW,PHL,05:30,20191118194418404
False,1.988,True,US,08/22/2014,2133,N950UW,LGA,06:00,20191118194410341
False,2.866,False,US,11/25/2014,1939,N178US,CLT,21:00,20191118194407353
False,2.634,True,US,03/31/2014,2103,N701UW,DCA,07:00,20191118194409142
False,1.257,True,US,09/02/2014,522,N675AW,CLT,09:45,20191118194415266
False,0.722,True,US,03/13/2014,2127,N717UW,DCA,19:00,20191118194408216
False,2.968,False,US,09/14/2014,2143,N959UW,LGA,10:00,20191118194415932
False,2.802,True,US,05/24/2014,1917,N551UW,PHL,07:00,20191118194412017
False,0.251,False,US,02/12/2014,2121,N714US,DCA,15:00,20191118194400569
False,0.682,False,US,04/11/2014,2127,N765US,DCA,19:00,20191118194405112
False,0.649,True,US,02/27/2014,2137,N947UW,LGA,07:00,20191118194401355
False,1.287,False,US,03/11/2014,657,N672AW,CLT,09:40,20191118194408056
False,2.279,False,US,09/17/2014,2105,N828AW,DCA,08:00,20191118194416086
True,1.422,False,US,07/09/2014,1938,N737US,CLT,17:05,20191118194417214
False,0.007,False,US,06/12/2014,647,N665AW,PHX,06:25,20191118194414220
False,0.399,True,US,06/17/2014,2103,N760US,DCA,07:00,20191118194414498
False,1.479,True,US,02/18/2014,728, ,PHL,17:30,20191118194400834
False,0.494,False,US,05/11/2014,2111,N834AW,DCA,11:00,20191118194411308
True,2.105,True,US,02/20/2014,1896,N967UW,PHL,16:30,20191118194400969
False,2.389,True,US,02/13/2014,543, ,PHL,07:00,20191118194400592
False,1.812,False,US,02/06/2014,1886,N951UW,PHL,20:30,20191118194400254
False,0.247,True,US,08/22/2014,1700,N535UW,CLT,11:10,20191118194410306
False,1.406,True,US,10/23/2014,2161, ,LGA,19:00,20191118194402661
False,2.74,True,US,09/02/2014,2133,N961UW,LGA,06:00,20191118194415309
False,1.552,False,US,03/24/2014,2151,N944UW,LGA,14:00,20191118194408794
True,1.748,True,US,07/28/2014,2033,N959UW,PHL,12:30,20191118194418223
False,0.542,True,US,04/27/2014,1852,N715UW,CLT,05:00,20191118194405905
False,2.614,False,US,10/20/2014,1755,N949UW,PHL,17:00,20191118194402431
False,2.54,False,US,03/05/2014,1791,N152UW,CLT,12:45,20191118194407756
True,0.43,True,US,04/16/2014,2115,N757UW,DCA,13:00,20191118194405353
False,2.659,False,US,07/11/2014,2115,N762US,DCA,13:00,20191118194417349
False,1.198,False,US,10/06/2014,2161,N954UW,LGA,19:00,20191118194401737
False,1.899,False,US,07/02/2014,1799,N191UW,CLT,14:40,20191118194416868
False,2.652,True,US,05/30/2014,2141,N965UW,LGA,09:00,20191118194412326
False,2.111,True,US,12/11/2014,1827,N951UW,PHL,11:30,20191118194412911
False,2.004,False,US,07/31/2014,2103,N767UW,DCA,07:00,20191118194418411
False,2.719,False,US,04/14/2014,1809,N947UW,PHL,09:30,20191118194405213
True,2.777,False,US,11/03/2014,2155,N952UW,LGA,16:00,20191118194406227
False,2.564,True,US,05/10/2014,2105,N957UW,DCA,08:00,20191118194411279
False,1.796,False,US,09/12/2014,1995,N552UW,CLT,08:10,20191118194415836
False,0.636,False,US,03/24/2014,2155,N959UW,LGA,16:00,20191118194408796
False,1.752,False,US,09/22/2014,2135,N963UW,LGA,06:45,20191118194416351
True,1.326,False,US,07/11/2014,2121,N763US,DCA,16:00,20191118194417352
False,0.371,False,US,07/01/2014,2103,N803AW,DCA,07:00,20191118194416820
True,0.271,False,US,05/05/2014,800,N190UW,CLT,19:10,20191118194410966
False,1.803,False,US,06/07/2014,586,N673AW,PHX,19:15,20191118194413967
False,2.126,True,US,10/08/2014,1701,N103US,PHL,08:30,20191118194401809
False,1.473,False,US,11/10/2014,681,N537UW,PHX,16:20,20191118194406546
False,1.333,False,US,03/11/2014,2153,N949UW,LGA,15:00,20191118194408107
False,0.865,False,US,04/19/2014,1739,N948UW,PHL,05:30,20191118194405505
False,1.081,True,US,04/15/2014,401,N823AW,PHX,10:00,20191118194405257
False,1.281,False,US,06/27/2014,1886, ,PHL,20:30,20191118194415051
False,0.923,True,US,04/08/2014,1863,N948UW,PHL,08:30,20191118194404909
False,1.819,False,US,06/24/2014,1904,N732US,CLT,05:00,20191118194414866
False,2.466,False,US,08/17/2014,771,N118US,PHL,07:00,20191118194410021
False,0.236,False,US,09/03/2014,2111,N770UW,DCA,11:00,20191118194415358
False,2.661,False,US,02/10/2014,2131,N753US,DCA,20:00,20191118194400461
False,1.261,False,US,09/10/2014,2129,N814AW,DCA,20:00,20191118194415732
False,0.251,True,US,01/06/2014,2125,N769US,DCA,17:00,20191118194403233
False,0.511,True,US,05/27/2014,2109,N819AW,DCA,10:00,20191118194412128
True,1.871,False,US,04/14/2014,722,N947UW,PHL,18:30,20191118194405202
False,2.039,True,US,10/29/2014,2056,N169UW,CLT,12:50,20191118194402939
False,2.381,False,US,06/30/2014,2115,N803AW,DCA,13:00,20191118194415197
False,1.178,False,US,06/03/2014,647,N669AW,PHX,06:25,20191118194413722
False,1.119,False,US,12/12/2014,2139,N957UW,LGA,08:00,20191118194412998
False,0.671,False,US,09/24/2014,2143,N946UW,LGA,10:00,20191118194416472
False,0.582,False,US,07/24/2014,2129,N762US,DCA,20:00,20191118194418047
False,0.15,False,US,01/08/2014,672, ,PHL,07:30,20191118194403301
False,1.192,False,US,09/09/2014,1701,N949UW,PHL,08:30,20191118194415640
False,2.625,False,US,07/01/2014,1776,N958UW,PHL,14:30,20191118194416805
False,1.007,False,US,09/18/2014,1776,N963UW,PHL,14:30,20191118194416131
False,2.811,False,US,01/30/2014,2059,N568UW,CLT,11:06,20191118194404433
False,1.073,False,US,02/06/2014,2107,N750UW,DCA,08:00,20191118194400265
False,2.215,False,US,10/28/2014,456,N542UW,CLT,08:10,20191118194402850
False,1.645,False,US,02/28/2014,824,N955UW,PHL,12:30,20191118194401378
False,0.274,False,US,11/09/2014,647,N678AW,PHX,06:05,20191118194406503
True,2.787,False,US,11/21/2014,1701,N963UW,PHL,08:30,20191118194407157
False,2.218,False,US,08/16/2014,2101,N946UW,DCA,06:00,20191118194410006
False,0.772,True,US,02/18/2014,1892,N171US,CLT,11:05,20191118194400849
False,1.287,False,US,04/06/2014,2117,N712US,DCA,14:00,20191118194404814
False,0.485,False,US,08/16/2014,1848,N952UW,PHL,08:30,20191118194410000
False,0.69,True,US,09/02/2014,1946,N565UW,CLT,06:10,20191118194415288
False,0.552,False,US,01/07/2014,2117,N756US,DCA,13:00,20191118194403274
False,0.62,True,US,07/07/2014,2109,N748UW,DCA,10:00,20191118194417100
False,1.023,False,US,06/12/2014,1700,N174US,CLT,11:10,20191118194414227
False,2.7,False,US,07/10/2014,2056,N181UW,CLT,12:50,20191118194417279
False,2.64,False,US,08/05/2014,643,N663AW,CLT,09:45,20191118194409368
False,1.929,True,US,05/23/2014,647,N604AW,PHX,06:25,20191118194411945
False,1.428,False,US,08/15/2014,2129,N744P ,DCA,20:00,20191118194409968
False,1.304,False,US,08/10/2014,1799,N509AY,CLT,14:40,20191118194409651
True,0.11,False,US,06/06/2014,466,N838AW,PHX,10:15,20191118194413903
True,0.091,False,US,03/05/2014,2105,N769US,DCA,07:00,20191118194407771
False,2.999,True,US,12/24/2014,1773,N963UW,PHL,08:30,20191118194413460
False,1.539,False,US,04/02/2014,2163,N953UW,LGA,20:00,20191118194404637
True,2.413,True,US,12/11/2014,2105,N835AW,DCA,08:00,20191118194412922
False,2.072,False,US,03/11/2014,1788,N538UW,CLT,19:10,20191118194408066
False,2.0,False,US,01/13/2014,1703,N967UW,PHL,13:30,20191118194403553
False,0.775,True,US,02/27/2014,2125,N738US,DCA,17:00,20191118194401349
False,1.629,False,US,10/30/2014,1788,N196UW,CLT,19:10,20191118194402986
False,0.392,False,US,05/15/2014,1776,N956UW,PHL,14:30,20191118194411522
False,2.697,False,US,10/14/2014,1788,N180US,CLT,19:10,20191118194402122
False,0.306,True,US,06/05/2014,2145,N958UW,LGA,11:00,20191118194413892
False,1.583,False,US,03/22/2014,2001, ,PHL,07:30,20191118194408689
False,1.874,False,US,06/09/2014,2103,N807AW,DCA,07:00,20191118194414062
False,0.935,True,US,02/27/2014,2153,N961UW,LGA,15:00,20191118194401363
False,1.872,False,US,09/29/2014,1827,N963UW,PHL,11:30,20191118194416691
True,1.107,False,US,10/26/2014,622,N584UW,CLT,09:45,20191118194402751
False,2.489,False,US,03/05/2014,2127,N742PS,DCA,18:00,20191118194407782
False,1.216,False,US,07/17/2014,1886,N840AW,PHL,20:30,20191118194417648
False,0.043,False,US,12/04/2014,466,N567UW,CLT,08:10,20191118194412540
False,1.372,True,US,12/17/2014,2119,N809AW,DCA,15:00,20191118194413223
False,2.46,True,US,04/16/2014,1886,N965UW,PHL,20:30,20191118194405339
False,2.767,False,US,04/25/2014,2131,N742PS,DCA,21:00,20191118194405848
False,0.009,False,US,07/02/2014,2033,N956UW,PHL,12:30,20191118194416877
False,0.396,False,US,07/31/2014,1918,N945UW,PHL,17:00,20191118194418405
False,1.279,False,US,07/26/2014,586,N676AW,PHX,19:15,20191118194418131
False,2.076,False,US,09/12/2014,2143,N967UW,LGA,10:00,20191118194415861
False,0.457,True,US,12/24/2014,1909,N959UW,PHL,05:30,20191118194413465
True,1.14,False,US,01/08/2014,722,N118US,PHL,18:30,20191118194403302
False,2.641,False,US,06/16/2014,2103,N835AW,DCA,07:00,20191118194414437
False,0.388,False,US,06/30/2014,477,N675AW,CLT,09:45,20191118194415162
False,0.873,True,US,06/17/2014,2131,N756US,DCA,21:00,20191118194414512
False,1.965,False,US,04/10/2014,1776,N944UW,PHL,14:30,20191118194405022
False,2.03,False,US,08/25/2014,2139,N947UW,LGA,08:00,20191118194410471
False,0.946,True,US,11/02/2014,2107,N810AW,DCA,09:00,20191118194406155
False,1.91,False,US,04/14/2014,2157,N954UW,LGA,17:00,20191118194405254
False,1.298,True,US,01/29/2014,738,N712US,PHL,19:30,20191118194404354
False,0.76,False,US,10/21/2014,2117,N830AW,DCA,14:00,20191118194402516
False,0.681,True,US,09/13/2014,493,N840AW,PHX,06:10,20191118194415872
False,2.293,False,US,08/19/2014,2127,N816AW,DCA,19:00,20191118194410156
True,0.019,False,US,03/25/2014,2119,N769US,DCA,15:00,20191118194408838
True,0.812,True,US,12/08/2014,1774,N114UW,CLT,12:50,20191118194412734
False,2.672,False,US,05/06/2014,714,N952UW,PHL,15:30,20191118194411022
False,0.076,False,US,04/14/2014,1739,N953UW,PHL,05:30,20191118194405208
False,2.354,False,US,09/26/2014,2109,N802AW,DCA,10:00,20191118194416578
True,0.097,False,US,06/03/2014,722,N946UW,PHL,18:30,20191118194413725
False,1.387,False,US,08/04/2014,2111,N830AW,DCA,11:00,20191118194409337
False,1.108,False,US,08/29/2014,2115,N745VJ,DCA,13:00,20191118194410701
False,1.633,False,US,08/21/2014,2123,N745VJ,DCA,17:00,20191118194410275
False,0.857,False,US,11/03/2014,2121,N804AW,DCA,16:00,20191118194406210
False,2.071,False,US,05/15/2014,2117,N819AW,DCA,14:00,20191118194411544
False,1.745,False,US,09/22/2014,1917,N197UW,PHL,07:00,20191118194416327
False,1.995,False,US,06/09/2014,752,N548UW,CLT,08:05,20191118194414041
False,2.036,False,US,09/29/2014,2109,N745VJ,DCA,10:00,20191118194416705
False,1.33,False,US,08/25/2014,2155,N947UW,LGA,16:00,20191118194410479
False,2.447,False,US,05/11/2014,2155,N967UW,LGA,16:00,20191118194411323
False,0.805,True,US,12/11/2014,2135,N965UW,LGA,06:45,20191118194412937
False,0.418,False,US,10/06/2014,1918,N945UW,PHL,19:30,20191118194401702
False,1.481,False,US,08/24/2014,2107,N755US,DCA,09:00,20191118194410404
False,1.449,True,US,02/18/2014,582,N833AW,PHX,06:10,20191118194400830
False,1.115,False,US,03/17/2014,1788,N561UW,CLT,19:10,20191118194408380
False,2.765,True,US,02/03/2014,2051,N554UW,PHL,06:30,20191118194400091
False,0.723,True,US,01/19/2014,2109,N705UW,DCA,09:00,20191118194403877
False,0.844,False,US,08/18/2014,2139,N958UW,LGA,08:00,20191118194410103
False,2.718,False,US,03/03/2014,2151,N959UW,LGA,14:00,20191118194407676
False,2.276,True,US,10/03/2014,2101,N810AW,DCA,06:00,20191118194401580
False,1.848,False,US,09/11/2014,2117,N770UW,DCA,14:00,20191118194415787
False,0.304,False,US,08/08/2014,2145,N957UW,LGA,11:00,20191118194409600
False,1.142,False,US,09/04/2014,2043,N746UW,CLT,17:05,20191118194415412
True,2.27,False,US,02/10/2014,2155,N951UW,LGA,16:00,20191118194400473
True,2.884,True,US,05/16/2014,2155,N949UW,LGA,16:00,20191118194411624
False,2.572,False,US,09/28/2014,2107,N823AW,DCA,09:00,20191118194416653
False,2.437,True,US,07/07/2014,752,N534UW,CLT,08:05,20191118194417077
False,2.528,True,US,12/06/2014,583,N653AW,PHL,07:30,20191118194412663
False,1.761,False,US,07/20/2014,2105,N958UW,DCA,08:00,20191118194417799
False,1.936,True,US,06/17/2014,2141,N949UW,LGA,09:00,20191118194414517
True,1.78,True,US,07/16/2014,2151,N955UW,LGA,14:00,20191118194417619
False,2.698,True,US,01/21/2014,2117, ,DCA,13:00,20191118194403967
False,1.083,True,US,12/17/2014,2012,N944UW,PHL,08:30,20191118194413211
False,0.233,False,US,11/11/2014,2115,N764US,DCA,13:00,20191118194406634
False,0.183,True,US,02/18/2014,1739,N959UW,PHL,05:30,20191118194400840
False,0.801,True,US,10/01/2014,2109,N755US,DCA,10:00,20191118194401461
False,0.677,False,US,09/04/2014,1904,N701UW,CLT,05:00,20191118194415405
False,0.505,True,US,06/26/2014,2111,N838AW,DCA,11:00,20191118194415003
False,0.541,True,US,01/10/2014,2159,N952UW,LGA,18:00,20191118194403472
False,0.809,False,US,09/12/2014,2115,N810AW,DCA,13:00,20191118194415847
False,0.747,False,US,11/10/2014,2115,N764US,DCA,13:00,20191118194406575
False,0.438,True,US,04/07/2014,1799,N539UW,CLT,14:35,20191118194404843
False,0.042,False,US,03/04/2014,2159,N944UW,LGA,18:00,20191118194407739
False,1.767,False,US,06/24/2014,722,N950UW,PHL,18:30,20191118194414852
True,0.055,False,US,09/22/2014,1886,N763US,PHL,20:30,20191118194416324
False,2.84,True,US,03/31/2014,2133,N950UW,LGA,06:00,20191118194409157
True,2.58,False,US,07/31/2014,2125,N758US,DCA,18:00,20191118194418422
False,1.621,True,US,06/17/2014,2139,N959UW,LGA,08:00,20191118194414516
True,2.299,True,US,12/02/2014,738,N715UW,PHL,17:30,20191118194412432
False,1.008,True,US,07/28/2014,2117,N807AW,DCA,14:00,20191118194418234
True,0.422,True,US,11/26/2014,2131,N738US,DCA,21:00,20191118194407432
False,2.069,False,US,06/29/2014,2121,N826AW,DCA,16:00,20191118194415148
False,1.293,False,US,05/08/2014,2157,N951UW,LGA,17:00,20191118194411194
False,2.323,False,US,06/23/2014,2113,N721UW,DCA,12:00,20191118194414819
False,0.447,False,US,11/11/2014,1980,N551UW,CLT,11:05,20191118194406625
True,0.62,True,US,11/26/2014,1776,N957UW,PHL,14:30,20191118194407404
False,1.702,False,US,06/20/2014,1886,N828AW,PHL,20:30,20191118194414674
False,0.894,False,US,08/26/2014,1995,N172US,CLT,08:10,20191118194410507
False,0.774,False,US,04/02/2014,2135,N952UW,LGA,06:45,20191118194404623
False,1.607,False,US,11/18/2014,2145,N945UW,LGA,11:00,20191118194407015
False,2.879,False,US,09/01/2014,2129,N746UW,DCA,20:00,20191118194415261
False,2.841,False,US,03/05/2014,2127,N742PS,DCA,18:00,20191118194407782
False,2.34,False,US,04/14/2014,1817,N945UW,PHL,17:00,20191118194405214
False,2.826,True,US,11/17/2014,2109,N752US,DCA,10:00,20191118194406938
False,0.949,False,US,10/30/2014,1809,N950UW,PHL,09:30,20191118194402988
False,0.485,True,US,04/13/2014,543,N812AW,PHL,07:00,20191118194405156
